entry_id, property_type, beds, location, price_19q1, price_19q3, price_19q4, price_20q1, price_20q2
4252,  Apartment,  1 to 3 bed,  Terenure; Dublin 6W, 1740.99, 1844.49, 1824.09, 1816.79, 1826.4
4253,  Apartment,  1 to 3 bed,  Dublin 7, 1432.01, 1476.45, 1496.93, 1520.2, 1534.39
4255,  Apartment,  1 to 3 bed,  Cabra; Dublin 7, 1387.38, 1489.27, 1452.78, 1418.94, 1434.66
4256,  Apartment,  1 to 3 bed,  Navan Road; Dublin 7, 1416.25, 1428.78, 1434.73, 1421.49, 1399.63
4258,  Apartment,  1 to 3 bed,  Phibsboro; Dublin 7, 1288.44, 1306.76, 1300.75, 1342.07, 1311.81
4259,  Apartment,  1 to 3 bed,  Smithfield; Dublin 7, 1607.4, 1670.35, 1686.77, 1702.18, 1719.69
4261,  Apartment,  1 to 3 bed,  Dublin 8, 1535.56, 1605.33, 1599.58, 1605.52, 1607.45
4262,  Apartment,  1 to 3 bed,  Christchurch; Dublin 8, 1535.26, 1602.01, 1599.94, 1586.21, 1548.14
4263,  Apartment,  1 to 3 bed,  Cork Street; Dublin 8, 1477.29, 1511.69, 1556.15, 1565.37, 1570.35
4265,  Apartment,  1 to 3 bed,  Inchicore; Dublin 8, 1409.92, 1438.75, 1421.87, 1427.56, 1419.08
4266,  Apartment,  1 to 3 bed,  Islandbridge; Dublin 8, 1777.01, 1813.23, 1833.4, 1860.58, 1880.93
4267,  Apartment,  1 to 3 bed,  Kilmainham ; Dublin 8, 1533.21, 1528.97, 1527.12, 1530.7, 1555.73
4268,  Apartment,  1 to 3 bed,  Portobello; Dublin 8, 1453.86, 1561.14, 1511.5, 1514.8, 1503.18
4269,  Apartment,  1 to 3 bed,  Rialto; Dublin 8, 1435.15, 1523.19, 1516.36, 1494.83, 1475.83
4270,  Apartment,  1 to 3 bed,  South Circular Road; Dublin 8, 1242.66, 1363.58, 1336.41, 1375.83, 1410.21
4272,  Apartment,  1 to 3 bed,  Dublin 9, 1427.49, 1500.15, 1524.19, 1549.03, 1575.96
4273,  Apartment,  1 to 3 bed,  Ballymun; Dublin 9, 1444.72, 1409.5, 1386.61, 1670.8, 1678.07
4274,  Apartment,  1 to 3 bed,  Beaumont; Dublin 9, 1341.43, 1402.24, 1432.1, 1417.13, 1427.05
4275,  Apartment,  1 to 3 bed,  Drumcondra; Dublin 9, 1477.62, 1551.12, 1561.49, 1534.84, 1569.39
4276,  Apartment,  1 to 3 bed,  Glasnevin; Dublin 9, 1265.4, 1299.3, 1275.97, 1298.25, 1313.08
4277,  Apartment,  1 to 3 bed,  Santry; Dublin 9, 1424.42, 1509.3, 1548.13, 1628.29, 1653.34
4279,  Apartment,  1 to 3 bed,  Dublin 10, 1315.92, 1393.62, 1376.1, 1400.29, 1381.78
4281,  Apartment,  1 to 3 bed,  Cherry Orchard; Dublin 10, 1308.67, 1356.12, 1375.05, 1350.41, 1346.89
4282,  Apartment,  1 to 3 bed,  Dublin 11, 1408.69, 1383.81, 1390.46, 1403.16, 1408.13
4283,  Apartment,  1 to 3 bed,  Ballymun; Dublin 11, 1324.68, 1370.29, 1373.61, 1348.72, 1358.47
4284,  Apartment,  1 to 3 bed,  Finglas; Dublin 11, 1429.88, 1361.63, 1353.29, 1364.69, 1361.68
4285,  Apartment,  1 to 3 bed,  Glasnevin; Dublin 11, 1347.27, 1399.22, 1424.96, 1409.1, 1391.27
4288,  Apartment,  1 to 3 bed,  Dublin 12, 1445.49, 1492.2, 1505.23, 1506.96, 1527.16
4289,  Apartment,  1 to 3 bed,  Crumlin; Dublin 12, 1249.93, 1329.37, 1465.89, 1564.64, 1587.9
4290,  Apartment,  1 to 3 bed,  Drimnagh; Dublin 12, 1463.04, 1497.58, 1520.05, 1555.02, 1625.01
4291,  Apartment,  1 to 3 bed,  Kimmage; Dublin 12, 1569.31, 1577.95, 1552.08, 1545.85, 1566.05
4293,  Apartment,  1 to 3 bed,  Dublin 13, 1561.46, 1571.77, 1558.4, 1617.49, 1619.3
4294,  Apartment,  1 to 3 bed,  Baldoyle; Dublin 13, 1520.87, 1541.09, 1532.62, 1526.2, 1534.73
4295,  Apartment,  1 to 3 bed,  Balgriffin; Dublin 13, 1438.59, 1552.96, 1551.44, 1638.49, 1613.05
4296,  Apartment,  1 to 3 bed,  Clongriffin; Dublin 13, 1450.9, 1490.42, 1481.21, 1506.22, 1501.21
4297,  Apartment,  1 to 3 bed,  Donaghmede; Dublin 13, 1333.77, 1649.45, 1658.19, 1670.8, 1678.07
4298,  Apartment,  1 to 3 bed,  Sutton; Dublin 13, 1583.95, 1626.14, 1658.19, 1632.76, 1648.23
4299,  Apartment,  1 to 3 bed,  Dublin 14, 1721.1, 1807.08, 1806.27, 1855.64, 1866.88
4300,  Apartment,  1 to 3 bed,  Churchtown; Dublin 14, 1844.43, 2114.43, 2145.21, 2159.11, 2208.84
4301,  Apartment,  1 to 3 bed,  Clonskeagh; Dublin 14, 1774.05, 1801.43, 1835.69, 1883.91, 1854.88
4302,  Apartment,  1 to 3 bed,  Dundrum; Dublin 14, 1758.32, 1794.68, 1762.1, 1751.93, 1736.6
4303,  Apartment,  1 to 3 bed,  Goatstown; Dublin 14, 1950.07, 1992.26, 1995.68, 2065.83, 2064.09
4304,  Apartment,  1 to 3 bed,  Rathfarnham; Dublin 14, 1577.6, 1587.03, 1607.5, 1602.97, 1588.64
4305,  Apartment,  1 to 3 bed,  Dublin 15, 1473.98, 1499.89, 1504.03, 1512.92, 1521.92
4306,  Apartment,  1 to 3 bed,  Ashtown; Dublin 15, 1496.42, 1514.54, 1578.46, 1597.46, 1621.79
4307,  Apartment,  1 to 3 bed,  Blanchardstown; Dublin 15, 1386.96, 1415.66, 1447.33, 1461.33, 1469.7
4309,  Apartment,  1 to 3 bed,  Castleknock; Dublin 15, 1590.87, 1621.13, 1641.42, 1651.1, 1666.8
4310,  Apartment,  1 to 3 bed,  Clonee; Dublin 15, 1304.66, 1269.03, 1281.14, 1306.97, 1321.33
4311,  Apartment,  1 to 3 bed,  Clonsilla; Dublin 15, 1709.68, 1654.11, 1450.02, 1355.37, 1349.35
4313,  Apartment,  1 to 3 bed,  Mulhuddart; Dublin 15, 1285.34, 1649.45, 1658.19, 1670.8, 1678.07
4314,  Apartment,  1 to 3 bed,  Ongar; Dublin 15, 1263.26, 1275.76, 1268.87, 1278.66, 1311.97
4315,  Apartment,  1 to 3 bed,  Porterstown; Dublin 15, 1611.44, 1639.11, 1658.19, 1670.8, 1678.07
4316,  Apartment,  1 to 3 bed,  Royal Canal Park; Dublin 15, 1432.62, 1443.23, 1436.56, 1451.57, 1440.14
4317,  Apartment,  1 to 3 bed,  Tyrrelstown; Dublin 15, 1239.6, 1291.12, 1304.49, 1308.82, 1299.72
4318,  Apartment,  1 to 3 bed,  Dublin 16, 1699.84, 1752.95, 1756.77, 1791.4, 1793.19
4319,  Apartment,  1 to 3 bed,  Ballinteer; Dublin 16, 1640.14, 1707.08, 1702.48, 1690.32, 1721.97
4320,  Apartment,  1 to 3 bed,  Dundrum; Dublin 16, 1815.72, 1858.89, 1854.8, 1890.26, 1879.82
4321,  Apartment,  1 to 3 bed,  Knocklyon; Dublin 16, 1633.59, 1649.45, 1658.19, 1670.8, 1678.07
4322,  Apartment,  1 to 3 bed,  Rathfarnham; Dublin 16, 1597.46, 1628.96, 1647.75, 1678.06, 1674.58
4324,  Apartment,  1 to 3 bed,  Dublin 17, 1383.95, 1411.5, 1405.44, 1421.34, 1424.94
4325,  Apartment,  1 to 3 bed,  Malahide Road; Dublin 17, 1647.88, 1567.26, 1540.25, 1565.94, 1580.73
4327,  Apartment,  1 to 3 bed,  Dublin 18, 1722.58, 1775.58, 1770.04, 1784.48, 1806.14
4328,  Apartment,  1 to 3 bed,  Cabinteely; Dublin 18, 1556.84, 1629.4, 1632.32, 1621.94, 1636.29
4329,  Apartment,  1 to 3 bed,  Carrickmines; Dublin 18, 1641.49, 1657.9, 1673.39, 1668.52, 1676.16
4331,  Apartment,  1 to 3 bed,  Leopardstown; Dublin 18, 1975.12, 1965.03, 1933.56, 1941.36, 1932.46
4332,  Apartment,  1 to 3 bed,  Sandyford; Dublin 18, 1725.3, 1781.19, 1774.06, 1783.89, 1816.03
4333,  Apartment,  1 to 3 bed,  Stepaside; Dublin 18, 1575.91, 1634.32, 1639.54, 1660.38, 1650.61
4334,  Apartment,  1 to 3 bed,  Dublin 20, 1397.8, 1430.06, 1419.58, 1410.29, 1398.69
4335,  Apartment,  1 to 3 bed,  Chapelizod; Dublin 20, 1383.56, 1426.51, 1422.41, 1419.82, 1407.84
4337,  Apartment,  1 to 3 bed,  Clondalkin; Dublin 22, 1371.91, 1344.33, 1356.04, 1337.05, 1353.15
4338,  Apartment,  1 to 3 bed,  Dublin 24, 1359.93, 1365.31, 1360.01, 1369.47, 1382.24
4339,  Apartment,  1 to 3 bed,  Ballycullen; Dublin 24, 1443.03, 1450.38, 1459.06, 1455.56, 1439.46
4340,  Apartment,  1 to 3 bed,  Citywest; Dublin 24, 1373.26, 1396.19, 1381.98, 1396.54, 1406.56
4342,  Apartment,  1 to 3 bed,  Tallaght; Dublin 24, 1337.85, 1326.13, 1324.66, 1333.13, 1333.89
5353,  Other Flats,  1 to 3 bed,  Dun Laoghaire; Dublin, 1073.4, 1120.48, 1139.54, 1156.38, 1099.21
5373,  Other Flats,  1 to 3 bed,  Dublin 1, 1039.51, 1105.41, 1129.56, 1139.2, 1135.48
5378,  Other Flats,  1 to 3 bed,  Dublin 2, 1138.55, 1336.91, 1425.38, 1451.73, 1472.04
5389,  Other Flats,  1 to 3 bed,  Dublin 3, 982.32, 1019.0, 1022.97, 1079.08, 1120.45
5391,  Other Flats,  1 to 3 bed,  Clontarf; Dublin 3, 1005.5, 990.0, 958.62, 978.53, 1016.16
5392,  Other Flats,  1 to 3 bed,  Drumcondra; Dublin 3, 1024.03, 1042.35, 1046.37, 1077.72, 1046.37
5395,  Other Flats,  1 to 3 bed,  Fairview; Dublin 3, 859.41, 911.93, 940.17, 1065.6, 1154.62
5397,  Other Flats,  1 to 3 bed,  North Strand; Dublin 3, 1134.25, 1184.64, 1201.51, 1203.88, 1678.07
5398,  Other Flats,  1 to 3 bed,  Dublin 4, 1231.82, 1310.76, 1303.6, 1322.71, 1307.24
5399,  Other Flats,  1 to 3 bed,  Ballsbridge; Dublin 4, 1252.61, 1404.67, 1381.52, 1367.38, 1349.71
5400,  Other Flats,  1 to 3 bed,  Donnybrook; Dublin 4, 1204.12, 1244.78, 1257.07, 1305.11, 1334.53
5410,  Other Flats,  1 to 3 bed,  Dublin 6, 1063.19, 1117.29, 1119.45, 1120.98, 1131.75
5414,  Other Flats,  1 to 3 bed,  Ranelagh; Dublin 6, 1064.76, 1115.29, 1130.9, 1143.48, 1141.16
5415,  Other Flats,  1 to 3 bed,  Rathgar; Dublin 6, 1087.91, 1142.87, 1164.0, 1145.76, 1140.35
5416,  Other Flats,  1 to 3 bed,  Rathmines; Dublin 6, 1053.42, 1107.09, 1101.81, 1108.9, 1127.05
5418,  Other Flats,  1 to 3 bed,  Dublin 6W, 1012.02, 1030.24, 1061.53, 1060.65, 1066.97
5419,  Other Flats,  1 to 3 bed,  Harolds Cross; Dublin 6W, 958.6, 1016.12, 1041.26, 1033.84, 1044.41
5421,  Other Flats,  1 to 3 bed,  Terenure; Dublin 6W, 1597.39, 1183.04, 1658.19, 1191.2, 1678.07
5422,  Other Flats,  1 to 3 bed,  Dublin 7, 930.56, 1003.18, 1013.53, 1037.38, 1034.67
5424,  Other Flats,  1 to 3 bed,  Cabra; Dublin 7, 979.74, 1028.69, 1023.39, 1033.27, 1055.43
5426,  Other Flats,  1 to 3 bed,  North Circular Road; Dublin 7, 940.05, 985.13, 1009.56, 1670.8, 1678.07
5427,  Other Flats,  1 to 3 bed,  Phibsboro; Dublin 7, 830.7, 902.78, 902.58, 912.26, 914.38
5430,  Other Flats,  1 to 3 bed,  Dublin 8, 1032.38, 1071.39, 1075.75, 1098.56, 1091.16
5436,  Other Flats,  1 to 3 bed,  Kilmainham ; Dublin 8, 1597.39, 1649.45, 1064.04, 1110.82, 1121.42
5437,  Other Flats,  1 to 3 bed,  Portobello; Dublin 8, 1042.91, 1093.07, 1120.62, 1160.52, 1207.92
5439,  Other Flats,  1 to 3 bed,  South Circular Road; Dublin 8, 1597.39, 941.45, 961.38, 967.42, 978.87
5441,  Other Flats,  1 to 3 bed,  Dublin 9, 969.48, 992.04, 1019.55, 1027.82, 1055.28
5444,  Other Flats,  1 to 3 bed,  Drumcondra; Dublin 9, 981.31, 973.32, 981.09, 988.38, 1020.68
5451,  Other Flats,  1 to 3 bed,  Dublin 11, 1076.1, 1087.78, 1147.36, 1096.85, 1130.89
5457,  Other Flats,  1 to 3 bed,  Dublin 12, 1118.07, 1184.05, 1170.13, 1168.52, 1172.04
5458,  Other Flats,  1 to 3 bed,  Crumlin; Dublin 12, 1597.39, 1649.45, 1658.19, 1247.35, 1260.41
5460,  Other Flats,  1 to 3 bed,  Kimmage; Dublin 12, 1597.39, 1164.03, 1658.19, 1187.6, 1678.07
5474,  Other Flats,  1 to 3 bed,  Dublin 15, 1188.04, 1198.86, 1658.19, 1670.8, 1678.07
5507,  Other Flats,  1 to 3 bed,  Dublin 24, 1079.88, 1649.45, 1658.19, 1670.8, 1678.07
6528,  All property types,  1 to 3 bed,  Lusk; Dublin, 1300.38, 1352.76, 1376.46, 1403.42, 1401.39
6529,  All property types,  1 to 3 bed,  Malahide; Dublin, 1758.12, 1792.86, 1804.94, 1806.87, 1794.32
6530,  All property types,  1 to 3 bed,  Monkstown; Dublin, 1579.2, 1687.09, 1694.75, 1679.11, 1698.9
6532,  All property types,  1 to 3 bed,  Portmarnock; Dublin, 1477.57, 1549.31, 1590.11, 1631.54, 1649.02
6533,  All property types,  1 to 3 bed,  Rathcoole; Dublin, 1303.28, 1346.53, 1341.86, 1363.78, 1387.15
6534,  All property types,  1 to 3 bed,  Rush; Dublin, 1246.24, 1280.12, 1313.26, 1295.03, 1289.36
6535,  All property types,  1 to 3 bed,  Saggart; Dublin, 1425.09, 1503.49, 1523.92, 1517.98, 1527.61
6536,  All property types,  1 to 3 bed,  Sandycove; Dublin, 1999.75, 1810.19, 1767.79, 1803.48, 1790.09
6537,  All property types,  1 to 3 bed,  Shankill; Dublin, 1460.23, 1480.73, 1475.86, 1479.0, 1474.77
6538,  All property types,  1 to 3 bed,  Skerries; Dublin, 1295.18, 1342.94, 1343.74, 1353.75, 1373.23
6540,  All property types,  1 to 3 bed,  Stillorgan; Dublin, 1754.15, 1791.18, 1791.16, 1789.77, 1817.66
6541,  All property types,  1 to 3 bed,  Swords; Dublin, 1379.46, 1410.92, 1421.71, 1438.29, 1455.17
6542,  All property types,  1 to 3 bed,  Dublin 1, 1465.97, 1520.25, 1533.29, 1557.34, 1555.14
6543,  All property types,  1 to 3 bed,  I.F.S.C.; Dublin 1, 1766.4, 1816.84, 1817.71, 1852.86, 1864.99
6544,  All property types,  1 to 3 bed,  Parnell Street; Dublin 1, 1639.66, 1695.13, 1683.93, 1687.38, 1687.57
6545,  All property types,  1 to 3 bed,  Spencer Dock; Dublin 1, 2054.35, 2089.49, 2140.07, 2162.0, 2177.04
6546,  All property types,  1 to 3 bed,  Summerhill; Dublin 1, 1592.08, 1635.29, 1643.81, 1660.38, 1642.31
6547,  All property types,  1 to 3 bed,  Dublin 2, 1904.21, 2043.28, 2101.96, 2129.45, 2106.0
6549,  All property types,  1 to 3 bed,  Charlemont Street; Dublin 2, 1844.75, 1890.32, 1961.46, 2014.97, 2080.79
6550,  All property types,  1 to 3 bed,  Grand Canal Dock; Dublin 2, 2370.98, 2515.51, 2514.56, 2477.15, 2345.79
6554,  All property types,  1 to 3 bed,  Pearse Street; Dublin 2, 1752.47, 1748.89, 1791.21, 1765.95, 1770.96
6556,  All property types,  1 to 3 bed,  Temple Bar; Dublin 2, 1643.22, 1649.45, 1859.02, 1670.8, 1678.07
6557,  All property types,  1 to 3 bed,  Townsend Street; Dublin 2, 1777.31, 1797.21, 1766.1, 1772.48, 1794.55
6558,  All property types,  1 to 3 bed,  Dublin 3, 1474.5, 1514.52, 1539.64, 1569.06, 1576.68
6559,  All property types,  1 to 3 bed,  Clonliffe; Dublin 3, 1238.5, 1258.51, 1333.15, 1432.94, 1447.58
6560,  All property types,  1 to 3 bed,  Clontarf; Dublin 3, 1532.11, 1599.99, 1601.93, 1634.34, 1648.06
6561,  All property types,  1 to 3 bed,  Drumcondra; Dublin 3, 1453.87, 1438.1, 1428.94, 1431.74, 1409.04
6562,  All property types,  1 to 3 bed,  East Wall; Dublin 3, 1624.65, 1663.38, 1722.75, 1714.24, 1669.11
6564,  All property types,  1 to 3 bed,  Fairview; Dublin 3, 1304.34, 1310.28, 1345.63, 1378.83, 1404.69
6565,  All property types,  1 to 3 bed,  Marino; Dublin 3, 1573.65, 1589.43, 1612.52, 1666.81, 1687.8
6566,  All property types,  1 to 3 bed,  North Strand; Dublin 3, 1390.75, 1412.54, 1439.83, 1498.32, 1500.95
6567,  All property types,  1 to 3 bed,  Dublin 4, 1936.31, 2025.4, 2036.54, 2056.74, 2059.73
6568,  All property types,  1 to 3 bed,  Ballsbridge; Dublin 4, 2115.47, 2240.57, 2277.97, 2280.6, 2292.83
6569,  All property types,  1 to 3 bed,  Donnybrook; Dublin 4, 1833.4, 1869.04, 1854.91, 1866.72, 1886.49
6570,  All property types,  1 to 3 bed,  Irishtown; Dublin 4, 1914.52, 1924.69, 1845.62, 1938.01, 1945.85
6571,  All property types,  1 to 3 bed,  Merrion; Dublin 4, 1636.81, 1735.08, 1737.97, 1779.85, 1857.78
6572,  All property types,  1 to 3 bed,  Pembroke; Dublin 4, 1853.26, 1893.48, 1800.97, 1854.49, 1842.86
6573,  All property types,  1 to 3 bed,  Ringsend; Dublin 4, 1830.0, 1896.94, 1883.75, 1890.95, 1903.26
6574,  All property types,  1 to 3 bed,  Sandymount; Dublin 4, 1983.02, 2078.18, 2065.29, 2098.59, 2050.22
6575,  All property types,  1 to 3 bed,  Dublin 5, 1503.12, 1580.26, 1580.61, 1615.51, 1608.56
6576,  All property types,  1 to 3 bed,  Artane; Dublin 5, 1458.52, 1507.98, 1482.52, 1531.89, 1506.64
6577,  All property types,  1 to 3 bed,  Killester; Dublin 5, 1536.03, 1631.09, 1653.86, 1599.89, 1602.12
6578,  All property types,  1 to 3 bed,  Raheny; Dublin 5, 1540.92, 1603.92, 1607.6, 1636.82, 1614.03
6579,  All property types,  1 to 3 bed,  Dublin 6, 1457.45, 1515.95, 1518.56, 1526.65, 1538.91
6580,  All property types,  1 to 3 bed,  Dartry; Dublin 6, 1739.67, 1759.26, 1658.19, 1805.79, 1678.07
6581,  All property types,  1 to 3 bed,  Harolds Cross; Dublin 6, 1509.77, 1547.6, 1528.83, 1524.02, 1720.69
6582,  All property types,  1 to 3 bed,  Milltown; Dublin 6, 1920.53, 1958.82, 1952.58, 1972.48, 1973.55
6583,  All property types,  1 to 3 bed,  Ranelagh; Dublin 6, 1563.06, 1672.98, 1656.45, 1668.22, 1673.68
6584,  All property types,  1 to 3 bed,  Rathgar; Dublin 6, 1479.11, 1513.45, 1495.04, 1476.21, 1467.78
6585,  All property types,  1 to 3 bed,  Rathmines; Dublin 6, 1250.97, 1319.8, 1335.77, 1346.55, 1369.02
6586,  All property types,  1 to 3 bed,  Terenure; Dublin 6, 1407.24, 1592.03, 1697.74, 1698.54, 1686.26
6587,  All property types,  1 to 3 bed,  Dublin 6W, 1530.5, 1578.13, 1571.64, 1549.73, 1592.04
6588,  All property types,  1 to 3 bed,  Harolds Cross; Dublin 6W, 1363.72, 1395.58, 1400.49, 1402.36, 1427.08
6589,  All property types,  1 to 3 bed,  Templeogue; Dublin 6W, 1648.49, 1739.69, 1688.96, 1682.16, 1709.52
6590,  All property types,  1 to 3 bed,  Terenure; Dublin 6W, 1717.51, 1780.98, 1765.41, 1740.95, 1749.45
6591,  All property types,  1 to 3 bed,  Dublin 7, 1303.69, 1360.95, 1378.37, 1395.6, 1400.11
6592,  All property types,  1 to 3 bed,  Arbour Hill; Dublin 7, 1597.39, 1649.45, 1652.75, 1718.43, 1709.66
6593,  All property types,  1 to 3 bed,  Cabra; Dublin 7, 1283.67, 1307.15, 1314.08, 1311.46, 1329.32
6594,  All property types,  1 to 3 bed,  Navan Road; Dublin 7, 1548.84, 1622.53, 1613.32, 1579.2, 1560.43
6595,  All property types,  1 to 3 bed,  North Circular Road; Dublin 7, 1139.04, 1216.09, 1221.77, 1276.14, 1298.41
6596,  All property types,  1 to 3 bed,  Phibsboro; Dublin 7, 1060.0, 1132.08, 1111.24, 1101.0, 1110.89
6597,  All property types,  1 to 3 bed,  Smithfield; Dublin 7, 1616.39, 1666.2, 1675.04, 1690.43, 1703.88
6598,  All property types,  1 to 3 bed,  Stoneybatter; Dublin 7, 1428.01, 1476.09, 1503.72, 1501.09, 1488.47
6599,  All property types,  1 to 3 bed,  Dublin 8, 1484.73, 1555.04, 1555.51, 1566.57, 1567.86
6600,  All property types,  1 to 3 bed,  Christchurch; Dublin 8, 1584.21, 1624.57, 1600.2, 1590.54, 1545.78
6601,  All property types,  1 to 3 bed,  Cork Street; Dublin 8, 1376.14, 1514.86, 1557.83, 1574.21, 1583.79
6603,  All property types,  1 to 3 bed,  Inchicore; Dublin 8, 1404.23, 1452.34, 1440.88, 1466.99, 1462.9
6604,  All property types,  1 to 3 bed,  Islandbridge; Dublin 8, 1824.57, 1854.82, 1855.3, 1872.22, 1887.92
6605,  All property types,  1 to 3 bed,  Kilmainham ; Dublin 8, 1534.11, 1550.03, 1526.48, 1534.18, 1545.69
6606,  All property types,  1 to 3 bed,  Portobello; Dublin 8, 1318.97, 1431.34, 1466.69, 1460.4, 1471.24
6607,  All property types,  1 to 3 bed,  Rialto; Dublin 8, 1356.44, 1482.64, 1512.58, 1504.17, 1487.18
6608,  All property types,  1 to 3 bed,  South Circular Road; Dublin 8, 1315.65, 1402.74, 1449.93, 1472.93, 1488.44
6610,  All property types,  1 to 3 bed,  Dublin 9, 1433.64, 1501.73, 1511.76, 1513.42, 1540.34
6611,  All property types,  1 to 3 bed,  Ballymun; Dublin 9, 1395.7, 1367.67, 1332.85, 1191.81, 1678.07
6612,  All property types,  1 to 3 bed,  Beaumont; Dublin 9, 1525.29, 1612.4, 1606.11, 1561.96, 1559.27
6613,  All property types,  1 to 3 bed,  Drumcondra; Dublin 9, 1413.85, 1456.93, 1470.31, 1443.11, 1485.38
6614,  All property types,  1 to 3 bed,  Glasnevin; Dublin 9, 1355.58, 1428.61, 1400.43, 1401.89, 1392.96
6615,  All property types,  1 to 3 bed,  Santry; Dublin 9, 1445.68, 1522.11, 1546.43, 1601.25, 1623.52
6616,  All property types,  1 to 3 bed,  Whitehall; Dublin 9, 1422.12, 1586.43, 1603.04, 1505.94, 1469.9
6617,  All property types,  1 to 3 bed,  Dublin 10, 1293.19, 1354.8, 1360.73, 1359.64, 1344.69
6618,  All property types,  1 to 3 bed,  Ballyfermot; Dublin 10, 1280.25, 1327.91, 1352.91, 1351.35, 1336.56
6619,  All property types,  1 to 3 bed,  Cherry Orchard; Dublin 10, 1297.73, 1375.65, 1396.12, 1387.51, 1383.29
6620,  All property types,  1 to 3 bed,  Dublin 11, 1387.25, 1376.53, 1391.43, 1411.85, 1434.25
6621,  All property types,  1 to 3 bed,  Ballymun; Dublin 11, 1298.19, 1348.48, 1355.52, 1328.87, 1356.46
6622,  All property types,  1 to 3 bed,  Finglas; Dublin 11, 1391.06, 1352.21, 1360.32, 1387.93, 1402.27
6623,  All property types,  1 to 3 bed,  Glasnevin; Dublin 11, 1427.7, 1433.27, 1452.99, 1440.99, 1456.65
6624,  All property types,  1 to 3 bed,  Meakstown; Dublin 11, 1597.39, 1322.12, 1353.92, 1670.8, 1678.07
6626,  All property types,  1 to 3 bed,  Dublin 12, 1417.64, 1468.44, 1482.79, 1487.31, 1501.5
6627,  All property types,  1 to 3 bed,  Crumlin; Dublin 12, 1379.95, 1470.66, 1514.23, 1516.43, 1516.72
6628,  All property types,  1 to 3 bed,  Drimnagh; Dublin 12, 1402.57, 1446.47, 1468.49, 1491.51, 1523.81
6629,  All property types,  1 to 3 bed,  Kimmage; Dublin 12, 1518.56, 1543.95, 1570.96, 1554.55, 1581.52
6630,  All property types,  1 to 3 bed,  Walkinstown; Dublin 12, 1427.76, 1350.8, 1323.4, 1343.63, 1380.88
6631,  All property types,  1 to 3 bed,  Dublin 13, 1575.13, 1596.29, 1595.22, 1636.99, 1635.32
6632,  All property types,  1 to 3 bed,  Baldoyle; Dublin 13, 1531.89, 1570.65, 1579.89, 1581.26, 1596.28
6633,  All property types,  1 to 3 bed,  Balgriffin; Dublin 13, 1598.1, 1700.24, 1705.66, 1767.1, 1754.78
6634,  All property types,  1 to 3 bed,  Clongriffin; Dublin 13, 1496.46, 1524.27, 1492.72, 1523.21, 1518.32
6635,  All property types,  1 to 3 bed,  Donaghmede; Dublin 13, 1317.3, 1362.99, 1302.16, 1371.14, 1388.12
6636,  All property types,  1 to 3 bed,  Sutton; Dublin 13, 1660.97, 1683.31, 1744.12, 1707.2, 1711.0
6637,  All property types,  1 to 3 bed,  Dublin 14, 1778.51, 1858.6, 1846.17, 1880.03, 1891.98
6638,  All property types,  1 to 3 bed,  Churchtown; Dublin 14, 1924.16, 2098.39, 2102.17, 2130.83, 2165.76
6639,  All property types,  1 to 3 bed,  Clonskeagh; Dublin 14, 1873.84, 1931.57, 1922.48, 1936.81, 1914.23
6640,  All property types,  1 to 3 bed,  Dundrum; Dublin 14, 1800.33, 1827.32, 1799.48, 1783.84, 1780.43
6641,  All property types,  1 to 3 bed,  Goatstown; Dublin 14, 1991.48, 2074.33, 2068.72, 2121.03, 2122.84
6642,  All property types,  1 to 3 bed,  Rathfarnham; Dublin 14, 1645.22, 1658.64, 1657.18, 1682.27, 1685.22
6643,  All property types,  1 to 3 bed,  Dublin 15, 1447.01, 1475.2, 1483.1, 1493.89, 1497.89
6644,  All property types,  1 to 3 bed,  Ashtown; Dublin 15, 1521.6, 1538.42, 1603.81, 1621.52, 1635.53
6645,  All property types,  1 to 3 bed,  Blanchardstown; Dublin 15, 1361.3, 1403.63, 1434.1, 1448.08, 1454.16
6646,  All property types,  1 to 3 bed,  Carpenterstown; Dublin 15, 1452.35, 1459.2, 1476.43, 1508.18, 1496.99
6647,  All property types,  1 to 3 bed,  Castleknock; Dublin 15, 1573.1, 1603.05, 1614.19, 1630.66, 1641.98
6648,  All property types,  1 to 3 bed,  Clonee; Dublin 15, 1320.6, 1372.84, 1397.17, 1393.3, 1404.12
6649,  All property types,  1 to 3 bed,  Clonsilla; Dublin 15, 1543.36, 1504.26, 1439.3, 1408.52, 1406.54
6651,  All property types,  1 to 3 bed,  Mulhuddart; Dublin 15, 1347.69, 1352.93, 1307.14, 1299.9, 1325.0
6652,  All property types,  1 to 3 bed,  Ongar; Dublin 15, 1316.28, 1323.74, 1331.42, 1350.28, 1376.91
6653,  All property types,  1 to 3 bed,  Porterstown; Dublin 15, 1611.54, 1634.46, 1658.19, 1524.7, 1528.68
6654,  All property types,  1 to 3 bed,  Royal Canal Park; Dublin 15, 1449.27, 1467.76, 1461.62, 1471.69, 1455.11
6655,  All property types,  1 to 3 bed,  Tyrrelstown; Dublin 15, 1338.48, 1362.03, 1373.15, 1386.16, 1380.18
6656,  All property types,  1 to 3 bed,  Dublin 16, 1711.92, 1764.29, 1767.04, 1796.34, 1813.61
6657,  All property types,  1 to 3 bed,  Ballinteer; Dublin 16, 1719.28, 1700.99, 1680.42, 1688.5, 1737.89
